,question_id,poll_id,cycle,state,pollster_id,pollster,sponsor_ids,sponsors,display_name,pollster_rating_id,pollster_rating_name,fte_grade,sample_size,population,population_full,methodology,office_type,seat_number,seat_name,start_date,end_date,election_date,sponsor_candidate,internal,partisan,tracking,nationwide_batch,ranked_choice_reallocated,created_at,notes,url,stage,answer,candidate_name,candidate_party,pct
1471,102057,59465,2020,Utah,1243,Y2 Analytics,953,Utah Policy,Y2 Analytics,389.0,Y2 Analytics,B/C,144,rv,rv,Online,U.S. President,0,,7/31/19,8/6/19,,,False,,,False,False,8/30/19 15:59,,https://www.utahpolicy.com/index.php/features/today-at-utah-policy/21444-trump-at-40-support-in-utah-ahead-of-2020-vote-trails-democrats-booker-and-sanders-tied-with-warren-and-biden-in-head-to-head-matchup,general,Trump,Donald Trump,REP,48.0
1472,102058,59465,2020,Utah,1243,Y2 Analytics,953,Utah Policy,Y2 Analytics,389.0,Y2 Analytics,B/C,144,rv,rv,Online,U.S. President,0,,7/31/19,8/6/19,,,False,,,False,False,8/30/19 15:59,,https://www.utahpolicy.com/index.php/features/today-at-utah-policy/21444-trump-at-40-support-in-utah-ahead-of-2020-vote-trails-democrats-booker-and-sanders-tied-with-warren-and-biden-in-head-to-head-matchup,general,Buttigieg,Pete Buttigieg,DEM,28.0
1473,102058,59465,2020,Utah,1243,Y2 Analytics,953,Utah Policy,Y2 Analytics,389.0,Y2 Analytics,B/C,144,rv,rv,Online,U.S. President,0,,7/31/19,8/6/19,,,False,,,False,False,8/30/19 15:59,,https://www.utahpolicy.com/index.php/features/today-at-utah-policy/21444-trump-at-40-support-in-utah-ahead-of-2020-vote-trails-democrats-booker-and-sanders-tied-with-warren-and-biden-in-head-to-head-matchup,general,Trump,Donald Trump,REP,48.0
1474,102059,59465,2020,Utah,1243,Y2 Analytics,953,Utah Policy,Y2 Analytics,389.0,Y2 Analytics,B/C,140,rv,rv,Online,U.S. President,0,,7/31/19,8/6/19,,,False,,,False,False,8/30/19 15:59,,https://www.utahpolicy.com/index.php/features/today-at-utah-policy/21444-trump-at-40-support-in-utah-ahead-of-2020-vote-trails-democrats-booker-and-sanders-tied-with-warren-and-biden-in-head-to-head-matchup,general,O'Rourke,,DEM,27.0
1475,102059,59465,2020,Utah,1243,Y2 Analytics,953,Utah Policy,Y2 Analytics,389.0,Y2 Analytics,B/C,140,rv,rv,Online,U.S. President,0,,7/31/19,8/6/19,,,False,,,False,False,8/30/19 15:59,,https://www.utahpolicy.com/index.php/features/today-at-utah-policy/21444-trump-at-40-support-in-utah-ahead-of-2020-vote-trails-democrats-booker-and-sanders-tied-with-warren-and-biden-in-head-to-head-matchup,general,Trump,Donald Trump,REP,41.0
1476,102060,59465,2020,Utah,1243,Y2 Analytics,953,Utah Policy,Y2 Analytics,389.0,Y2 Analytics,B/C,144,rv,rv,Online,U.S. President,0,,7/31/19,8/6/19,,,False,,,False,False,8/30/19 15:59,,https://www.utahpolicy.com/index.php/features/today-at-utah-policy/21444-trump-at-40-support-in-utah-ahead-of-2020-vote-trails-democrats-booker-and-sanders-tied-with-warren-and-biden-in-head-to-head-matchup,general,Warren,Elizabeth Warren,DEM,36.0
1477,102060,59465,2020,Utah,1243,Y2 Analytics,953,Utah Policy,Y2 Analytics,389.0,Y2 Analytics,B/C,144,rv,rv,Online,U.S. President,0,,7/31/19,8/6/19,,,False,,,False,False,8/30/19 15:59,,https://www.utahpolicy.com/index.php/features/today-at-utah-policy/21444-trump-at-40-support-in-utah-ahead-of-2020-vote-trails-democrats-booker-and-sanders-tied-with-warren-and-biden-in-head-to-head-matchup,general,Trump,Donald Trump,REP,39.0
1478,102061,59465,2020,Utah,1243,Y2 Analytics,953,Utah Policy,Y2 Analytics,389.0,Y2 Analytics,B/C,143,rv,rv,Online,U.S. President,0,,7/31/19,8/6/19,,,False,,,False,False,8/30/19 15:59,,https://www.utahpolicy.com/index.php/features/today-at-utah-policy/21444-trump-at-40-support-in-utah-ahead-of-2020-vote-trails-democrats-booker-and-sanders-tied-with-warren-and-biden-in-head-to-head-matchup,general,Sanders,Bernie Sanders,DEM,44.0
1479,102061,59465,2020,Utah,1243,Y2 Analytics,953,Utah Policy,Y2 Analytics,389.0,Y2 Analytics,B/C,143,rv,rv,Online,U.S. President,0,,7/31/19,8/6/19,,,False,,,False,False,8/30/19 15:59,,https://www.utahpolicy.com/index.php/features/today-at-utah-policy/21444-trump-at-40-support-in-utah-ahead-of-2020-vote-trails-democrats-booker-and-sanders-tied-with-warren-and-biden-in-head-to-head-matchup,general,Trump,Donald Trump,REP,38.0
1480,102062,59465,2020,Utah,1243,Y2 Analytics,953,Utah Policy,Y2 Analytics,389.0,Y2 Analytics,B/C,149,rv,rv,Online,U.S. President,0,,7/31/19,8/6/19,,,False,,,False,False,8/30/19 15:59,,https://www.utahpolicy.com/index.php/features/today-at-utah-policy/21444-trump-at-40-support-in-utah-ahead-of-2020-vote-trails-democrats-booker-and-sanders-tied-with-warren-and-biden-in-head-to-head-matchup,general,Biden,Joe Biden,DEM,35.0
1481,102062,59465,2020,Utah,1243,Y2 Analytics,953,Utah Policy,Y2 Analytics,389.0,Y2 Analytics,B/C,149,rv,rv,Online,U.S. President,0,,7/31/19,8/6/19,,,False,,,False,False,8/30/19 15:59,,https://www.utahpolicy.com/index.php/features/today-at-utah-policy/21444-trump-at-40-support-in-utah-ahead-of-2020-vote-trails-democrats-booker-and-sanders-tied-with-warren-and-biden-in-head-to-head-matchup,general,Trump,Donald Trump,REP,36.0
1482,102063,59465,2020,Utah,1243,Y2 Analytics,953,Utah Policy,Y2 Analytics,389.0,Y2 Analytics,B/C,153,rv,rv,Online,U.S. President,0,,7/31/19,8/6/19,,,False,,,False,False,8/30/19 15:59,,https://www.utahpolicy.com/index.php/features/today-at-utah-policy/21444-trump-at-40-support-in-utah-ahead-of-2020-vote-trails-democrats-booker-and-sanders-tied-with-warren-and-biden-in-head-to-head-matchup,general,Booker,,DEM,43.0
1483,102063,59465,2020,Utah,1243,Y2 Analytics,953,Utah Policy,Y2 Analytics,389.0,Y2 Analytics,B/C,153,rv,rv,Online,U.S. President,0,,7/31/19,8/6/19,,,False,,,False,False,8/30/19 15:59,,https://www.utahpolicy.com/index.php/features/today-at-utah-policy/21444-trump-at-40-support-in-utah-ahead-of-2020-vote-trails-democrats-booker-and-sanders-tied-with-warren-and-biden-in-head-to-head-matchup,general,Trump,Donald Trump,REP,31.0
1484,100337,58835,2020,,460,SurveyUSA,,,SurveyUSA,325.0,SurveyUSA,A,5459,rv,rv,Online,U.S. President,0,,8/1/19,8/5/19,,,False,,,False,False,8/8/19 08:34,,http://www.surveyusa.com/client/PollReport.aspx?g=e05bf5ae-982d-4f96-b0ae-671cdfe56aab,general,Biden,Joe Biden,DEM,50.0
1485,100337,58835,2020,,460,SurveyUSA,,,SurveyUSA,325.0,SurveyUSA,A,5459,rv,rv,Online,U.S. President,0,,8/1/19,8/5/19,,,False,,,False,False,8/8/19 08:34,,http://www.surveyusa.com/client/PollReport.aspx?g=e05bf5ae-982d-4f96-b0ae-671cdfe56aab,general,Trump,Donald Trump,REP,42.0
1486,100338,58835,2020,,460,SurveyUSA,,,SurveyUSA,325.0,SurveyUSA,A,5459,rv,rv,Online,U.S. President,0,,8/1/19,8/5/19,,,False,,,False,False,8/8/19 08:34,,http://www.surveyusa.com/client/PollReport.aspx?g=e05bf5ae-982d-4f96-b0ae-671cdfe56aab,general,Harris,,DEM,45.0
1487,100338,58835,2020,,460,SurveyUSA,,,SurveyUSA,325.0,SurveyUSA,A,5459,rv,rv,Online,U.S. President,0,,8/1/19,8/5/19,,,False,,,False,False,8/8/19 08:34,,http://www.surveyusa.com/client/PollReport.aspx?g=e05bf5ae-982d-4f96-b0ae-671cdfe56aab,general,Trump,Donald Trump,REP,44.0
1488,100339,58835,2020,,460,SurveyUSA,,,SurveyUSA,325.0,SurveyUSA,A,5459,rv,rv,Online,U.S. President,0,,8/1/19,8/5/19,,,False,,,False,False,8/8/19 08:34,,http://www.surveyusa.com/client/PollReport.aspx?g=e05bf5ae-982d-4f96-b0ae-671cdfe56aab,general,Buttigieg,Pete Buttigieg,DEM,42.0
1489,100339,58835,2020,,460,SurveyUSA,,,SurveyUSA,325.0,SurveyUSA,A,5459,rv,rv,Online,U.S. President,0,,8/1/19,8/5/19,,,False,,,False,False,8/8/19 08:34,,http://www.surveyusa.com/client/PollReport.aspx?g=e05bf5ae-982d-4f96-b0ae-671cdfe56aab,general,Trump,Donald Trump,REP,44.0
1490,100340,58835,2020,,460,SurveyUSA,,,SurveyUSA,325.0,SurveyUSA,A,5459,rv,rv,Online,U.S. President,0,,8/1/19,8/5/19,,,False,,,False,False,8/8/19 08:34,,http://www.surveyusa.com/client/PollReport.aspx?g=e05bf5ae-982d-4f96-b0ae-671cdfe56aab,general,Warren,Elizabeth Warren,DEM,46.0
1491,100340,58835,2020,,460,SurveyUSA,,,SurveyUSA,325.0,SurveyUSA,A,5459,rv,rv,Online,U.S. President,0,,8/1/19,8/5/19,,,False,,,False,False,8/8/19 08:34,,http://www.surveyusa.com/client/PollReport.aspx?g=e05bf5ae-982d-4f96-b0ae-671cdfe56aab,general,Trump,Donald Trump,REP,44.0
1492,100341,58835,2020,,460,SurveyUSA,,,SurveyUSA,325.0,SurveyUSA,A,5459,rv,rv,Online,U.S. President,0,,8/1/19,8/5/19,,,False,,,False,False,8/8/19 08:34,,http://www.surveyusa.com/client/PollReport.aspx?g=e05bf5ae-982d-4f96-b0ae-671cdfe56aab,general,Sanders,Bernie Sanders,DEM,50.0
1493,100341,58835,2020,,460,SurveyUSA,,,SurveyUSA,325.0,SurveyUSA,A,5459,rv,rv,Online,U.S. President,0,,8/1/19,8/5/19,,,False,,,False,False,8/8/19 08:34,,http://www.surveyusa.com/client/PollReport.aspx?g=e05bf5ae-982d-4f96-b0ae-671cdfe56aab,general,Trump,Donald Trump,REP,42.0
1494,100342,58835,2020,,460,SurveyUSA,,,SurveyUSA,325.0,SurveyUSA,A,5459,rv,rv,Online,U.S. President,0,,8/1/19,8/5/19,,,False,,,False,False,8/8/19 08:34,,http://www.surveyusa.com/client/PollReport.aspx?g=e05bf5ae-982d-4f96-b0ae-671cdfe56aab,general,Winfrey,,DEM,46.0
1495,100342,58835,2020,,460,SurveyUSA,,,SurveyUSA,325.0,SurveyUSA,A,5459,rv,rv,Online,U.S. President,0,,8/1/19,8/5/19,,,False,,,False,False,8/8/19 08:34,,http://www.surveyusa.com/client/PollReport.aspx?g=e05bf5ae-982d-4f96-b0ae-671cdfe56aab,general,Trump,Donald Trump,REP,43.0
1496,100343,58835,2020,,460,SurveyUSA,,,SurveyUSA,325.0,SurveyUSA,A,5459,rv,rv,Online,U.S. President,0,,8/1/19,8/5/19,,,False,,,False,False,8/8/19 08:34,,http://www.surveyusa.com/client/PollReport.aspx?g=e05bf5ae-982d-4f96-b0ae-671cdfe56aab,general,Obama,,DEM,51.0
1497,100343,58835,2020,,460,SurveyUSA,,,SurveyUSA,325.0,SurveyUSA,A,5459,rv,rv,Online,U.S. President,0,,8/1/19,8/5/19,,,False,,,False,False,8/8/19 08:34,,http://www.surveyusa.com/client/PollReport.aspx?g=e05bf5ae-982d-4f96-b0ae-671cdfe56aab,general,Trump,Donald Trump,REP,43.0
1498,100344,58836,2020,California,460,SurveyUSA,"443,804",KGTV-TV (California) | San Diego Union-Tribune,SurveyUSA,325.0,SurveyUSA,A,2184,rv,rv,Online,U.S. President,0,,8/1/19,8/5/19,,,False,,,False,False,8/8/19 08:34,,http://www.surveyusa.com/client/PollReport.aspx?g=e3191035-e21e-46b7-916a-21fda59627fd,general,Biden,Joe Biden,DEM,61.0
1499,100344,58836,2020,California,460,SurveyUSA,"443,804",KGTV-TV (California) | San Diego Union-Tribune,SurveyUSA,325.0,SurveyUSA,A,2184,rv,rv,Online,U.S. President,0,,8/1/19,8/5/19,,,False,,,False,False,8/8/19 08:34,,http://www.surveyusa.com/client/PollReport.aspx?g=e3191035-e21e-46b7-916a-21fda59627fd,general,Trump,Donald Trump,REP,27.0
1500,100345,58836,2020,California,460,SurveyUSA,"443,804",KGTV-TV (California) | San Diego Union-Tribune,SurveyUSA,325.0,SurveyUSA,A,2184,rv,rv,Online,U.S. President,0,,8/1/19,8/5/19,,,False,,,False,False,8/8/19 08:34,,http://www.surveyusa.com/client/PollReport.aspx?g=e3191035-e21e-46b7-916a-21fda59627fd,general,Harris,,DEM,59.0
1501,100345,58836,2020,California,460,SurveyUSA,"443,804",KGTV-TV (California) | San Diego Union-Tribune,SurveyUSA,325.0,SurveyUSA,A,2184,rv,rv,Online,U.S. President,0,,8/1/19,8/5/19,,,False,,,False,False,8/8/19 08:34,,http://www.surveyusa.com/client/PollReport.aspx?g=e3191035-e21e-46b7-916a-21fda59627fd,general,Trump,Donald Trump,REP,30.0
1502,100346,58836,2020,California,460,SurveyUSA,"443,804",KGTV-TV (California) | San Diego Union-Tribune,SurveyUSA,325.0,SurveyUSA,A,2184,rv,rv,Online,U.S. President,0,,8/1/19,8/5/19,,,False,,,False,False,8/8/19 08:35,,http://www.surveyusa.com/client/PollReport.aspx?g=e3191035-e21e-46b7-916a-21fda59627fd,general,Buttigieg,Pete Buttigieg,DEM,53.0
1503,100346,58836,2020,California,460,SurveyUSA,"443,804",KGTV-TV (California) | San Diego Union-Tribune,SurveyUSA,325.0,SurveyUSA,A,2184,rv,rv,Online,U.S. President,0,,8/1/19,8/5/19,,,False,,,False,False,8/8/19 08:35,,http://www.surveyusa.com/client/PollReport.aspx?g=e3191035-e21e-46b7-916a-21fda59627fd,general,Trump,Donald Trump,REP,30.0
1504,100347,58836,2020,California,460,SurveyUSA,"443,804",KGTV-TV (California) | San Diego Union-Tribune,SurveyUSA,325.0,SurveyUSA,A,2184,rv,rv,Online,U.S. President,0,,8/1/19,8/5/19,,,False,,,False,False,8/8/19 08:35,,http://www.surveyusa.com/client/PollReport.aspx?g=e3191035-e21e-46b7-916a-21fda59627fd,general,Warren,Elizabeth Warren,DEM,58.0
1505,100347,58836,2020,California,460,SurveyUSA,"443,804",KGTV-TV (California) | San Diego Union-Tribune,SurveyUSA,325.0,SurveyUSA,A,2184,rv,rv,Online,U.S. President,0,,8/1/19,8/5/19,,,False,,,False,False,8/8/19 08:35,,http://www.surveyusa.com/client/PollReport.aspx?g=e3191035-e21e-46b7-916a-21fda59627fd,general,Trump,Donald Trump,REP,30.0
1506,100348,58836,2020,California,460,SurveyUSA,"443,804",KGTV-TV (California) | San Diego Union-Tribune,SurveyUSA,325.0,SurveyUSA,A,2184,rv,rv,Online,U.S. President,0,,8/1/19,8/5/19,,,False,,,False,False,8/8/19 08:35,,http://www.surveyusa.com/client/PollReport.aspx?g=e3191035-e21e-46b7-916a-21fda59627fd,general,Sanders,Bernie Sanders,DEM,62.0
1507,100348,58836,2020,California,460,SurveyUSA,"443,804",KGTV-TV (California) | San Diego Union-Tribune,SurveyUSA,325.0,SurveyUSA,A,2184,rv,rv,Online,U.S. President,0,,8/1/19,8/5/19,,,False,,,False,False,8/8/19 08:35,,http://www.surveyusa.com/client/PollReport.aspx?g=e3191035-e21e-46b7-916a-21fda59627fd,general,Trump,Donald Trump,REP,29.0
1508,100349,58836,2020,California,460,SurveyUSA,"443,804",KGTV-TV (California) | San Diego Union-Tribune,SurveyUSA,325.0,SurveyUSA,A,2184,rv,rv,Online,U.S. President,0,,8/1/19,8/5/19,,,False,,,False,False,8/8/19 08:35,,http://www.surveyusa.com/client/PollReport.aspx?g=e3191035-e21e-46b7-916a-21fda59627fd,general,Winfrey,,DEM,57.0
1509,100349,58836,2020,California,460,SurveyUSA,"443,804",KGTV-TV (California) | San Diego Union-Tribune,SurveyUSA,325.0,SurveyUSA,A,2184,rv,rv,Online,U.S. President,0,,8/1/19,8/5/19,,,False,,,False,False,8/8/19 08:35,,http://www.surveyusa.com/client/PollReport.aspx?g=e3191035-e21e-46b7-916a-21fda59627fd,general,Trump,Donald Trump,REP,28.0
1510,100350,58836,2020,California,460,SurveyUSA,"443,804",KGTV-TV (California) | San Diego Union-Tribune,SurveyUSA,325.0,SurveyUSA,A,2184,rv,rv,Online,U.S. President,0,,8/1/19,8/5/19,,,False,,,False,False,8/8/19 08:35,,http://www.surveyusa.com/client/PollReport.aspx?g=e3191035-e21e-46b7-916a-21fda59627fd,general,Obama,,DEM,64.0
1511,100350,58836,2020,California,460,SurveyUSA,"443,804",KGTV-TV (California) | San Diego Union-Tribune,SurveyUSA,325.0,SurveyUSA,A,2184,rv,rv,Online,U.S. President,0,,8/1/19,8/5/19,,,False,,,False,False,8/8/19 08:35,,http://www.surveyusa.com/client/PollReport.aspx?g=e3191035-e21e-46b7-916a-21fda59627fd,general,Trump,Donald Trump,REP,28.0
1512,100352,58840,2020,North Carolina,460,SurveyUSA,158,Civitas Institute,SurveyUSA,325.0,SurveyUSA,A,2113,rv,rv,Online,U.S. President,0,,8/1/19,8/5/19,,,False,,,False,False,8/8/19 08:42,,http://www.surveyusa.com/client/PollReport.aspx?g=29ae3168-9e12-474f-a207-f9a662509d55,general,Biden,Joe Biden,DEM,49.0
1513,100352,58840,2020,North Carolina,460,SurveyUSA,158,Civitas Institute,SurveyUSA,325.0,SurveyUSA,A,2113,rv,rv,Online,U.S. President,0,,8/1/19,8/5/19,,,False,,,False,False,8/8/19 08:42,,http://www.surveyusa.com/client/PollReport.aspx?g=29ae3168-9e12-474f-a207-f9a662509d55,general,Trump,Donald Trump,REP,41.0
1514,100353,58840,2020,North Carolina,460,SurveyUSA,158,Civitas Institute,SurveyUSA,325.0,SurveyUSA,A,2113,rv,rv,Online,U.S. President,0,,8/1/19,8/5/19,,,False,,,False,False,8/8/19 08:43,,http://www.surveyusa.com/client/PollReport.aspx?g=29ae3168-9e12-474f-a207-f9a662509d55,general,Harris,,DEM,43.0
1515,100353,58840,2020,North Carolina,460,SurveyUSA,158,Civitas Institute,SurveyUSA,325.0,SurveyUSA,A,2113,rv,rv,Online,U.S. President,0,,8/1/19,8/5/19,,,False,,,False,False,8/8/19 08:43,,http://www.surveyusa.com/client/PollReport.aspx?g=29ae3168-9e12-474f-a207-f9a662509d55,general,Trump,Donald Trump,REP,44.0
1516,100354,58840,2020,North Carolina,460,SurveyUSA,158,Civitas Institute,SurveyUSA,325.0,SurveyUSA,A,2113,rv,rv,Online,U.S. President,0,,8/1/19,8/5/19,,,False,,,False,False,8/8/19 08:43,,http://www.surveyusa.com/client/PollReport.aspx?g=29ae3168-9e12-474f-a207-f9a662509d55,general,Buttigieg,Pete Buttigieg,DEM,41.0
1517,100354,58840,2020,North Carolina,460,SurveyUSA,158,Civitas Institute,SurveyUSA,325.0,SurveyUSA,A,2113,rv,rv,Online,U.S. President,0,,8/1/19,8/5/19,,,False,,,False,False,8/8/19 08:43,,http://www.surveyusa.com/client/PollReport.aspx?g=29ae3168-9e12-474f-a207-f9a662509d55,general,Trump,Donald Trump,REP,43.0
1518,100355,58840,2020,North Carolina,460,SurveyUSA,158,Civitas Institute,SurveyUSA,325.0,SurveyUSA,A,2113,rv,rv,Online,U.S. President,0,,8/1/19,8/5/19,,,False,,,False,False,8/8/19 08:43,,http://www.surveyusa.com/client/PollReport.aspx?g=29ae3168-9e12-474f-a207-f9a662509d55,general,Warren,Elizabeth Warren,DEM,44.0
1519,100355,58840,2020,North Carolina,460,SurveyUSA,158,Civitas Institute,SurveyUSA,325.0,SurveyUSA,A,2113,rv,rv,Online,U.S. President,0,,8/1/19,8/5/19,,,False,,,False,False,8/8/19 08:43,,http://www.surveyusa.com/client/PollReport.aspx?g=29ae3168-9e12-474f-a207-f9a662509d55,general,Trump,Donald Trump,REP,43.0
1520,100356,58840,2020,North Carolina,460,SurveyUSA,158,Civitas Institute,SurveyUSA,325.0,SurveyUSA,A,2113,rv,rv,Online,U.S. President,0,,8/1/19,8/5/19,,,False,,,False,False,8/8/19 08:43,,http://www.surveyusa.com/client/PollReport.aspx?g=29ae3168-9e12-474f-a207-f9a662509d55,general,Sanders,Bernie Sanders,DEM,47.0
1521,100356,58840,2020,North Carolina,460,SurveyUSA,158,Civitas Institute,SurveyUSA,325.0,SurveyUSA,A,2113,rv,rv,Online,U.S. President,0,,8/1/19,8/5/19,,,False,,,False,False,8/8/19 08:43,,http://www.surveyusa.com/client/PollReport.aspx?g=29ae3168-9e12-474f-a207-f9a662509d55,general,Trump,Donald Trump,REP,43.0
1522,100357,58840,2020,North Carolina,460,SurveyUSA,158,Civitas Institute,SurveyUSA,325.0,SurveyUSA,A,2113,rv,rv,Online,U.S. President,0,,8/1/19,8/5/19,,,False,,,False,False,8/8/19 08:43,,http://www.surveyusa.com/client/PollReport.aspx?g=29ae3168-9e12-474f-a207-f9a662509d55,general,Winfrey,,DEM,45.0
1523,100357,58840,2020,North Carolina,460,SurveyUSA,158,Civitas Institute,SurveyUSA,325.0,SurveyUSA,A,2113,rv,rv,Online,U.S. President,0,,8/1/19,8/5/19,,,False,,,False,False,8/8/19 08:43,,http://www.surveyusa.com/client/PollReport.aspx?g=29ae3168-9e12-474f-a207-f9a662509d55,general,Trump,Donald Trump,REP,43.0
1524,100358,58840,2020,North Carolina,460,SurveyUSA,158,Civitas Institute,SurveyUSA,325.0,SurveyUSA,A,2113,rv,rv,Online,U.S. President,0,,8/1/19,8/5/19,,,False,,,False,False,8/8/19 08:43,,http://www.surveyusa.com/client/PollReport.aspx?g=29ae3168-9e12-474f-a207-f9a662509d55,general,Obama,,DEM,50.0
1525,100358,58840,2020,North Carolina,460,SurveyUSA,158,Civitas Institute,SurveyUSA,325.0,SurveyUSA,A,2113,rv,rv,Online,U.S. President,0,,8/1/19,8/5/19,,,False,,,False,False,8/8/19 08:43,,http://www.surveyusa.com/client/PollReport.aspx?g=29ae3168-9e12-474f-a207-f9a662509d55,general,Trump,Donald Trump,REP,43.0
1526,100189,58823,2020,Texas,1474,University of Texas at Tyler,,,University of Texas at Tyler,458.0,University of Texas at Tyler,B/C,1261,rv,rv,Online,U.S. President,0,,8/1/19,8/4/19,,,False,,,False,False,8/6/19 10:45,,https://www.uttyler.edu/politicalscience/files/pollingcenter/postdebatesummary.pdf,general,Biden,Joe Biden,DEM,41.2
1527,100189,58823,2020,Texas,1474,University of Texas at Tyler,,,University of Texas at Tyler,458.0,University of Texas at Tyler,B/C,1261,rv,rv,Online,U.S. President,0,,8/1/19,8/4/19,,,False,,,False,False,8/6/19 10:45,,https://www.uttyler.edu/politicalscience/files/pollingcenter/postdebatesummary.pdf,general,Trump,Donald Trump,REP,37.2
1528,100190,58823,2020,Texas,1474,University of Texas at Tyler,,,University of Texas at Tyler,458.0,University of Texas at Tyler,B/C,1261,rv,rv,Online,U.S. President,0,,8/1/19,8/4/19,,,False,,,False,False,8/6/19 10:45,,https://www.uttyler.edu/politicalscience/files/pollingcenter/postdebatesummary.pdf,general,Warren,Elizabeth Warren,DEM,37.4
1529,100190,58823,2020,Texas,1474,University of Texas at Tyler,,,University of Texas at Tyler,458.0,University of Texas at Tyler,B/C,1261,rv,rv,Online,U.S. President,0,,8/1/19,8/4/19,,,False,,,False,False,8/6/19 10:45,,https://www.uttyler.edu/politicalscience/files/pollingcenter/postdebatesummary.pdf,general,Trump,Donald Trump,REP,38.8
1530,100191,58823,2020,Texas,1474,University of Texas at Tyler,,,University of Texas at Tyler,458.0,University of Texas at Tyler,B/C,1261,rv,rv,Online,U.S. President,0,,8/1/19,8/4/19,,,False,,,False,False,8/6/19 10:45,,https://www.uttyler.edu/politicalscience/files/pollingcenter/postdebatesummary.pdf,general,Harris,,DEM,35.4
1531,100191,58823,2020,Texas,1474,University of Texas at Tyler,,,University of Texas at Tyler,458.0,University of Texas at Tyler,B/C,1261,rv,rv,Online,U.S. President,0,,8/1/19,8/4/19,,,False,,,False,False,8/6/19 10:45,,https://www.uttyler.edu/politicalscience/files/pollingcenter/postdebatesummary.pdf,general,Trump,Donald Trump,REP,38.5
1532,100192,58823,2020,Texas,1474,University of Texas at Tyler,,,University of Texas at Tyler,458.0,University of Texas at Tyler,B/C,1261,rv,rv,Online,U.S. President,0,,8/1/19,8/4/19,,,False,,,False,False,8/6/19 10:45,,https://www.uttyler.edu/politicalscience/files/pollingcenter/postdebatesummary.pdf,general,Sanders,Bernie Sanders,DEM,42.2
1533,100192,58823,2020,Texas,1474,University of Texas at Tyler,,,University of Texas at Tyler,458.0,University of Texas at Tyler,B/C,1261,rv,rv,Online,U.S. President,0,,8/1/19,8/4/19,,,False,,,False,False,8/6/19 10:45,,https://www.uttyler.edu/politicalscience/files/pollingcenter/postdebatesummary.pdf,general,Trump,Donald Trump,REP,37.7
1534,100193,58823,2020,Texas,1474,University of Texas at Tyler,,,University of Texas at Tyler,458.0,University of Texas at Tyler,B/C,1261,rv,rv,Online,U.S. President,0,,8/1/19,8/4/19,,,False,,,False,False,8/6/19 10:45,,https://www.uttyler.edu/politicalscience/files/pollingcenter/postdebatesummary.pdf,general,Buttigieg,Pete Buttigieg,DEM,31.2
1535,100193,58823,2020,Texas,1474,University of Texas at Tyler,,,University of Texas at Tyler,458.0,University of Texas at Tyler,B/C,1261,rv,rv,Online,U.S. President,0,,8/1/19,8/4/19,,,False,,,False,False,8/6/19 10:45,,https://www.uttyler.edu/politicalscience/files/pollingcenter/postdebatesummary.pdf,general,Trump,Donald Trump,REP,37.5
1536,100194,58823,2020,Texas,1474,University of Texas at Tyler,,,University of Texas at Tyler,458.0,University of Texas at Tyler,B/C,1261,rv,rv,Online,U.S. President,0,,8/1/19,8/4/19,,,False,,,False,False,8/6/19 10:46,,https://www.uttyler.edu/politicalscience/files/pollingcenter/postdebatesummary.pdf,general,O'Rourke,,DEM,43.0
1537,100194,58823,2020,Texas,1474,University of Texas at Tyler,,,University of Texas at Tyler,458.0,University of Texas at Tyler,B/C,1261,rv,rv,Online,U.S. President,0,,8/1/19,8/4/19,,,False,,,False,False,8/6/19 10:46,,https://www.uttyler.edu/politicalscience/files/pollingcenter/postdebatesummary.pdf,general,Trump,Donald Trump,REP,37.3
1538,100479,58900,2020,North Carolina,988,Harper Polling,158,Civitas Institute,Harper Polling,132.0,Harper Polling,B/C,500,lv,lv,Live Phone,U.S. President,0,,8/1/19,8/4/19,,,False,,,False,False,8/14/19 08:36,,https://gallery.mailchimp.com/259a50ef0a1608ab2bc2cf891/files/9afe301f-b5c3-498d-bab2-85360625c950/19.08_Civitas_NC_Statewide_Toplines.pdf,general,Biden,Joe Biden,DEM,44.0
1539,100479,58900,2020,North Carolina,988,Harper Polling,158,Civitas Institute,Harper Polling,132.0,Harper Polling,B/C,500,lv,lv,Live Phone,U.S. President,0,,8/1/19,8/4/19,,,False,,,False,False,8/14/19 08:36,,https://gallery.mailchimp.com/259a50ef0a1608ab2bc2cf891/files/9afe301f-b5c3-498d-bab2-85360625c950/19.08_Civitas_NC_Statewide_Toplines.pdf,general,Trump,Donald Trump,REP,45.0
1540,100480,58900,2020,North Carolina,988,Harper Polling,158,Civitas Institute,Harper Polling,132.0,Harper Polling,B/C,500,lv,lv,Live Phone,U.S. President,0,,8/1/19,8/4/19,,,False,,,False,False,8/14/19 08:36,,https://gallery.mailchimp.com/259a50ef0a1608ab2bc2cf891/files/9afe301f-b5c3-498d-bab2-85360625c950/19.08_Civitas_NC_Statewide_Toplines.pdf,general,Sanders,Bernie Sanders,DEM,44.0
